Fri Mar 16 00:00:00 CET 2018,B07FWVBXQ,584.0
Fri Mar 16 00:00:00 CET 2018,B07FWXSWV,219.0
Fri Mar 16 00:00:00 CET 2018,B07FWXBVZ,219.0
Fri Mar 16 00:00:00 CET 2018,B07FWWYUX,808.0
Sat Mar 17 00:00:00 CET 2018,B07FWWZRQ,470.0
Sat Mar 17 00:00:00 CET 2018,B07FWXSRR,865.0
Sat Mar 17 00:00:00 CET 2018,B07FWXYRZ,1084.0
Sun Mar 18 00:00:00 CET 2018,B07FWWUXV,260.0
Sun Mar 18 00:00:00 CET 2018,B07FWVXQY,640.0
Sun Mar 18 00:00:00 CET 2018,B07FWYXWQ,808.0
Sun Mar 18 00:00:00 CET 2018,B07FWVXVR,925.0
Sun Mar 18 00:00:00 CET 2018,B07FWYWTY,925.0
Mon Mar 19 00:00:00 CET 2018,B07FWYTZU,640.0
Mon Mar 19 00:00:00 CET 2018,B07FWYWTX,925.0
Mon Mar 19 00:00:00 CET 2018,B07FWWYRW,1850.0
Mon Mar 19 00:00:00 CET 2018,B07FWVAWV,640.0
Mon Mar 19 00:00:00 CET 2018,B07FWVAQV,925.0
Mon Mar 19 00:00:00 CET 2018,B07FWYSYR,640.0
Mon Mar 19 00:00:00 CET 2018,B07FWVVQU,594.0
Mon Mar 19 00:00:00 CET 2018,B07FWYBWZ,515.0
Mon Mar 19 00:00:00 CET 2018,B07FWVXRW,925.0
Mon Mar 19 00:00:00 CET 2018,B07FWVXRQ,600.0
Tue Mar 20 00:00:00 CET 2018,B07FWVWUQ,685.0
Tue Mar 20 00:00:00 CET 2018,B07FWWSTS,925.0
Tue Mar 20 00:00:00 CET 2018,B07FWXYXU,925.0
Tue Mar 20 00:00:00 CET 2018,B07FWXBQU,1018.0
Tue Mar 20 00:00:00 CET 2018,B07FWVXQT,750.0
Tue Mar 20 00:00:00 CET 2018,B07FWVAXZ,594.0
Tue Mar 20 00:00:00 CET 2018,B07FWXBVU,750.0
Tue Mar 20 00:00:00 CET 2018,B07FWYXYX,640.0
Tue Mar 20 00:00:00 CET 2018,B07FWXAZZ,750.0
Tue Mar 20 00:00:00 CET 2018,B07FWVWVZ,750.0
Tue Mar 20 00:00:00 CET 2018,B07FWWTYZ,925.0
Tue Mar 20 00:00:00 CET 2018,B07FWVYRV,470.0
Wed Mar 21 00:00:00 CET 2018,B07FWWXQX,730.0
